Fecha	P (mm)	T max (ºC)	Tmin (ºC)	site
16/08/2011	0.00	38.50	20.70	Donana
17/08/2011	0.00	36.40	21.00	Donana
18/08/2011	0.00	34.40	21.80	Donana
19/08/2011	0.00	41.80	22.00	Donana
20/08/2011	0.60	40.20	26.80	Donana
21/08/2011	0.20	30.30	20.50	Donana
22/08/2011	0.00	31.60	20.00	Donana
23/08/2011	0.00	33.30	19.20	Donana
24/08/2011	0.00	33.90	17.50	Donana
25/08/2011	0.00	33.60	17.60	Donana
26/08/2011	0.00	32.90	17.80	Donana
27/08/2011	0.00	35.10	18.10	Donana
28/08/2011	0.00	35.30	19.60	Donana
29/08/2011	0.00	32.70	20.30	Donana
30/08/2011	0.00	32.20	17.60	Donana
31/08/2011	3.20	27.00	17.50	Donana
01/09/2011	0.00	22.60	17.70	Donana
02/09/2011	33.50	25.10	17.10	Donana
03/09/2011	0.50	27.80	16.20	Donana
04/09/2011	0.00	30.00	15.90	Donana
05/09/2011	0.00	33.00	17.30	Donana
06/09/2011	0.00	36.30	18.90	Donana
07/09/2011	0.00	37.90	19.10	Donana
08/09/2011	0.00	37.90	18.90	Donana
09/09/2011	0.00	37.70	19.60	Donana
10/09/2011	0.00	31.50	19.30	Donana
11/09/2011	0.00	32.50	19.40	Donana
12/09/2011	0.00	37.10	19.60	Donana
13/09/2011	0.00	36.70	19.60	Donana
14/09/2011	0.00	35.40	19.90	Donana
15/09/2011	0.00	33.80	21.30	Donana
16/09/2011	0.00	31.60	20.90	Donana
17/09/2011	0.00	31.60	19.10	Donana
18/09/2011	0.00	29.60	17.60	Donana
19/09/2011	0.00	32.20	17.50	Donana
20/09/2011	0.00	33.90	19.40	Donana
21/09/2011	0.00	30.10	17.30	Donana
22/09/2011	0.00	29.60	19.00	Donana
23/09/2011	0.00	26.80	17.00	Donana
24/09/2011	0.00	28.90	15.10	Donana
25/09/2011	0.00	32.70	15.70	Donana
26/09/2011	0.00	33.10	16.70	Donana
27/09/2011	0.00	32.80	19.40	Donana
28/09/2011	0.00	31.90	19.60	Donana
29/09/2011	0.00	33.00	20.00	Donana
30/09/2011	0.00	32.50	19.30	Donana
01/10/2011	0.00	32.60	21.00	Donana
02/10/2011	0.00	33.50	19.00	Donana
03/10/2011	0.00	33.00	19.10	Donana
04/10/2011	0.00	34.30	17.50	Donana
05/10/2011	0.00	33.30	17.20	Donana
06/10/2011	0.00	34.10	15.70	Donana
07/10/2011	0.00	33.20	15.70	Donana
08/10/2011	0.00	29.20	19.20	Donana
09/10/2011	0.00	30.50	15.80	Donana
10/10/2011	0.00	33.50	15.80	Donana
11/10/2011	0.00	34.00	16.10	Donana
12/10/2011	0.00	35.40	16.30	Donana
13/10/2011	0.00	35.30	16.00	Donana
14/10/2011	0.00	33.90	14.90	Donana
15/10/2011	0.00	31.30	15.30	Donana
16/10/2011	0.00	31.30	16.90	Donana
17/10/2011	0.00	29.60	16.50	Donana
18/10/2011	0.00	29.00	15.30	Donana
19/10/2011	0.00	29.00	14.20	Donana
20/10/2011	0.00	29.90	13.60	Donana
21/10/2011	0.00	29.10	14.50	Donana
22/10/2011	0.00	27.20	16.30	Donana
23/10/2011	0.00	24.60	14.90	Donana
24/10/2011	21.80	23.60	15.30	Donana
25/10/2011	2.40	21.00	11.00	Donana
26/10/2011	0.00	21.70	12.60	Donana
27/10/2011	23.80	22.10	14.60	Donana
28/10/2011	0.00	24.00	10.70	Donana
29/10/2011	0.00	25.80	12.00	Donana
30/10/2011	0.00	26.90	13.70	Donana
31/10/2011	0.00	25.80	14.00	Donana
01/11/2011	0.00	24.00	14.30	Donana
02/11/2011	0.00	21.40	15.90	Donana
03/11/2011	18.00	22.00	14.10	Donana
04/11/2011	29.50	17.90	11.00	Donana
05/11/2011	1.50	19.00	9.80	Donana
06/11/2011	0.00	19.70	7.70	Donana
07/11/2011	0.00	20.20	6.30	Donana
08/11/2011	0.00	18.70	7.70	Donana
09/11/2011	0.00	19.00	12.90	Donana
10/11/2011	0.00	23.70	10.90	Donana
11/11/2011	0.00	23.90	11.70	Donana
12/11/2011	0.00	25.80	13.30	Donana
13/11/2011	0.00	24.40	14.00	Donana
14/11/2011	0.00	19.40	11.90	Donana
15/11/2011	12.10	19.50	9.00	Donana
16/11/2011	0.00	19.20	8.40	Donana
17/11/2011	0.00	20.00	8.40	Donana
18/11/2011	0.00	21.90	10.00	Donana
19/11/2011	6.70	15.40	12.40	Donana
20/11/2011	26.00	14.70	11.30	Donana
21/11/2011	1.50	19.70	9.70	Donana
22/11/2011	0.00	17.00	9.10	Donana
23/11/2011	0.40	17.60	7.40	Donana
24/11/2011	0.00	21.30	10.20	Donana
25/11/2011	0.00	21.10	9.70	Donana
26/11/2011	0.00	21.10	8.60	Donana
27/11/2011	0.00	19.40	7.10	Donana
28/11/2011	0.00	19.10	5.90	Donana
29/11/2011	0.00	19.40	6.10	Donana
30/11/2011	0.00	18.40	6.90	Donana
01/12/2011	0.00	20.00	7.40	Donana
02/12/2011	0.00	17.00	8.70	Donana
03/12/2011	5.00	18.80	7.60	Donana
04/12/2011	0.00	18.20	5.70	Donana
05/12/2011	0.00	19.10	5.10	Donana
06/12/2011	0.00	18.90	5.90	Donana
07/12/2011	0.00	18.10	6.40	Donana
08/12/2011	0.00	17.30	7.00	Donana
09/12/2011	0.00	14.90	7.20	Donana
10/12/2011	0.00	12.10	6.60	Donana
11/12/2011	4.40	16.50	8.60	Donana
12/12/2011	0.00	15.50	6.10	Donana
13/12/2011	0.00	17.40	9.80	Donana
14/12/2011	1.20	17.00	9.90	Donana
15/12/2011	0.30	17.30	6.30	Donana
16/12/2011	0.00	15.40	4.70	Donana
17/12/2011	0.00	16.60	5.10	Donana
18/12/2011	0.00	14.60	3.40	Donana
19/12/2011	0.00	15.50	4.60	Donana
20/12/2011	0.00	16.10	1.20	Donana
21/12/2011	0.00	19.10	3.40	Donana
22/12/2011	0.00	21.70	5.90	Donana
23/12/2011	0.00	18.40	5.50	Donana
24/12/2011	0.00	18.50	4.50	Donana
25/12/2011	0.00	18.60	6.20	Donana
26/12/2011	0.00	19.90	7.30	Donana
27/12/2011	0.00	17.60	6.40	Donana
28/12/2011	0.00	17.60	5.40	Donana
29/12/2011	0.00	17.80	4.20	Donana
30/12/2011	0.00	16.60	3.30	Donana
31/12/2011	0.00	17.90	2.00	Donana
01/01/2012	0.00	16.90	3.40	Donana
02/01/2012	0.00	18.60	7.20	Donana
03/01/2012	0.00	18.20	4.70	Donana
04/01/2012	0.00	19.10	4.10	Donana
05/01/2012	0.00	22.00	5.30	Donana
06/01/2012	0.00	19.40	3.60	Donana
07/01/2012	0.00	20.50	8.10	Donana
08/01/2012	0.00	19.20	7.00	Donana
09/01/2012	0.00	18.40	4.00	Donana
10/01/2012	0.00	18.10	5.10	Donana
11/01/2012	0.00	18.10	4.90	Donana
12/01/2012	0.00	14.00	6.40	Donana
13/01/2012	0.00	18.30	5.20	Donana
14/01/2012	0.00	17.70	5.00	Donana
15/01/2012	0.00	10.40	4.60	Donana
16/01/2012	17.00	13.50	6.00	Donana
17/01/2012	0.00	17.70	5.10	Donana
18/01/2012	0.00	18.60	5.20	Donana
19/01/2012	0.00	17.60	4.90	Donana
20/01/2012	0.00	17.50	4.00	Donana
21/01/2012	0.00	19.20	5.40	Donana
22/01/2012	0.00	18.30	4.40	Donana
23/01/2012	0.00	17.20	4.00	Donana
24/01/2012	0.00	16.30	5.10	Donana
25/01/2012	0.00	18.00	5.30	Donana
26/01/2012	0.00	18.40	4.60	Donana
27/01/2012	0.00	15.80	6.80	Donana
28/01/2012	4.00	17.60	6.10	Donana
29/01/2012	0.00	17.00	4.70	Donana
30/01/2012	0.00	15.70	2.60	Donana
31/01/2012	0.00	18.20	2.40	Donana
01/02/2012	0.00	17.30	2.30	Donana
02/02/2012	0.40	14.60	5.00	Donana
03/02/2012	0.00	11.80	1.10	Donana
04/02/2012	0.00	11.50	1.50	Donana
05/02/2012	0.00	14.40	-2.30	Donana
06/02/2012	0.00	18.90	2.50	Donana
07/02/2012	0.00	20.10	3.00	Donana
08/02/2012	0.00	13.20	4.50	Donana
09/02/2012	0.00	14.10	1.50	Donana
10/02/2012	0.00	16.40	-0.50	Donana
11/02/2012	0.00	16.00	0.90	Donana
12/02/2012	0.00	12.20	0.60	Donana
13/02/2012	0.00	13.30	1.00	Donana
14/02/2012	0.00	15.70	-1.70	Donana
15/02/2012	0.00	15.80	3.00	Donana
16/02/2012	0.00	18.30	2.00	Donana
17/02/2012	0.00	15.70	3.80	Donana
18/02/2012	1.40	19.70	6.30	Donana
19/02/2012	0.00	21.20	3.40	Donana
20/02/2012	0.00	21.00	4.60	Donana
21/02/2012	0.00	19.60	2.50	Donana
22/02/2012	0.00	20.00	2.40	Donana
23/02/2012	0.00	21.50	2.70	Donana
24/02/2012	0.00	22.60	4.80	Donana
25/02/2012	0.00	22.40	3.40	Donana
26/02/2012	0.00	22.20	6.80	Donana
27/02/2012	0.00	23.70	4.70	Donana
28/02/2012	0.00	21.80	6.70	Donana
29/02/2012	0.00	22.00	5.40	Donana
01/03/2012	0.00	19.90	6.80	Donana
02/03/2012	4.50	17.20	6.80	Donana
03/03/2012	0.50	20.50	7.70	Donana
04/03/2012	0.00	23.90	6.80	Donana
05/03/2012	0.00	22.60	7.40	Donana
06/03/2012	0.00	21.90	5.90	Donana
07/03/2012	0.00	20.80	7.10	Donana
08/03/2012	0.00	23.70	4.20	Donana
09/03/2012	0.00	22.90	9.40	Donana
10/03/2012	0.00	22.20	6.20	Donana
11/03/2012	0.00	23.90	6.80	Donana
12/03/2012	0.00	25.30	7.30	Donana
13/03/2012	0.00	28.60	7.90	Donana
14/03/2012	0.00	29.10	9.40	Donana
15/03/2012	0.00	23.10	11.60	Donana
16/03/2012	0.00	19.30	10.00	Donana
17/03/2012	0.00	21.50	9.90	Donana
18/03/2012	0.00	20.80	8.70	Donana
19/03/2012	0.00	21.80	7.50	Donana
20/03/2012	0.00	19.60	9.10	Donana
21/03/2012	0.00	19.20	5.20	Donana
22/03/2012	0.00	23.60	7.20	Donana
23/03/2012	0.00	27.90	10.70	Donana
24/03/2012	0.00	18.60	13.30	Donana
25/03/2012	14.00	25.20	13.50	Donana
26/03/2012	0.00	26.30	12.80	Donana
27/03/2012	0.00	25.00	13.80	Donana
28/03/2012	0.00	24.90	11.60	Donana
29/03/2012	0.00	23.10	12.00	Donana
30/03/2012	0.00	23.10	12.10	Donana
31/03/2012	29.50	19.70	11.80	Donana
01/04/2012	4.00	19.40	12.10	Donana
02/04/2012	7.20	17.70	11.60	Donana
03/04/2012	2.50	18.60	11.90	Donana
04/04/2012	0.00	18.00	12.00	Donana
05/04/2012	0.00	18.30	8.30	Donana
06/04/2012	7.50	15.70	4.60	Donana
07/04/2012	2.20	18.70	6.60	Donana
08/04/2012	0.00	24.00	7.90	Donana
09/04/2012	0.00	28.30	9.90	Donana
10/04/2012	0.00	21.20	11.00	Donana
11/04/2012	0.00	21.60	12.00	Donana
12/04/2012	0.60	21.30	11.80	Donana
13/04/2012	0.40	21.00	8.90	Donana
14/04/2012	0.00	20.10	11.60	Donana
15/04/2012	4.00	19.80	7.60	Donana
16/04/2012	0.00	21.70	9.20	Donana
17/04/2012	0.00	25.60	7.70	Donana
18/04/2012	0.00	20.80	10.60	Donana
19/04/2012	0.00	20.80	12.10	Donana
20/04/2012	0.00	21.60	12.30	Donana
21/04/2012	0.00	26.00	9.70	Donana
22/04/2012	0.00	25.50	12.40	Donana
23/04/2012	0.00	25.30	10.60	Donana
24/04/2012	0.00	25.00	12.10	Donana
25/04/2012	0.00	21.70	8.20	Donana
26/04/2012	0.00	20.50	13.90	Donana
27/04/2012	1.00	21.40	14.50	Donana
28/04/2012	4.00	18.90	9.20	Donana
29/04/2012	1.10	18.00	9.20	Donana
30/04/2012	3.30	19.70	7.40	Donana
01/05/2012	0.70	21.20	8.00	Donana
02/05/2012	0.00	22.00	9.70	Donana
03/05/2012	0.00	20.80	10.90	Donana
04/05/2012	4.80	19.90	13.20	Donana
05/05/2012	9.60	21.20	14.30	Donana
06/05/2012	9.20	23.40	10.20	Donana
07/05/2012	0.00	25.70	10.60	Donana
08/05/2012	0.00	29.00	13.40	Donana
09/05/2012	0.00	34.90	17.00	Donana
10/05/2012	0.00	37.20	18.20	Donana
11/05/2012	0.00	37.40	19.40	Donana
12/05/2012	0.00	37.40	20.40	Donana
13/05/2012	0.00	38.10	18.40	Donana
14/05/2012	0.00	38.20	22.80	Donana
15/05/2012	0.00	38.00	21.20	Donana
16/05/2012	0.00	36.20	21.80	Donana
17/05/2012	0.00	33.40	17.90	Donana
18/05/2012	0.00	25.80	17.00	Donana
19/05/2012	4.40	23.30	15.00	Donana
20/05/2012	0.00	20.30	12.10	Donana
21/05/2012	4.00	24.90	9.40	Donana
22/05/2012	0.00	30.00	11.70	Donana
23/05/2012	0.00	34.20	15.70	Donana
24/05/2012	0.00	34.40	16.10	Donana
25/05/2012	0.00	31.60	15.90	Donana
26/05/2012	0.00	31.20	17.20	Donana
27/05/2012	0.00	32.30	17.70	Donana
28/05/2012	0.00	34.00	18.60	Donana
29/05/2012	0.00	34.10	15.60	Donana
30/05/2012	0.00	36.50	17.30	Donana
31/05/2012	0.00	36.70	22.40	Donana
01/06/2012	0.00	30.00	19.20	Donana
02/06/2012	0.00	25.90	19.20	Donana
03/06/2012	0.00	31.50	17.70	Donana
04/06/2012	0.00	33.50	16.20	Donana
05/06/2012	0.00	36.30	18.10	Donana
06/06/2012	0.00	36.40	19.30	Donana
07/06/2012	0.00	31.30	18.80	Donana
08/06/2012	0.00	30.30	16.80	Donana
09/06/2012	0.00	30.60	17.20	Donana
10/06/2012	0.00	34.60	17.60	Donana
11/06/2012	0.00	31.60	20.40	Donana
12/06/2012	0.00	31.70	16.40	Donana
13/06/2012	0.00	33.50	18.90	Donana
14/06/2012	0.00	32.80	17.40	Donana
15/06/2012	0.00	35.60	18.10	Donana
16/06/2012	0.00	36.80	18.80	Donana
17/06/2012	0.00	36.70	22.40	Donana
18/06/2012	0.00	34.60	22.40	Donana
19/06/2012	0.00	30.00	16.70	Donana
20/06/2012	0.00	29.00	15.00	Donana
21/06/2012	0.00	29.90	16.30	Donana
22/06/2012	0.00	35.70	17.30	Donana
23/06/2012	0.00	37.50	18.40	Donana
24/06/2012	0.00	39.60	21.30	Donana
25/06/2012	0.00	38.80	22.40	Donana
26/06/2012	0.00	39.70	23.80	Donana
27/06/2012	0.00	39.40	23.40	Donana
28/06/2012	0.00	37.10	21.30	Donana
29/06/2012	0.00	34.00	18.40	Donana
30/06/2012	0.00	31.50	18.80	Donana
01/07/2012	0.00	33.50	17.90	Donana
02/07/2012	0.00	36.80	16.70	Donana
03/07/2012	0.00	36.80	18.50	Donana
04/07/2012	0.00	36.50	19.20	Donana
05/07/2012	0.00	33.40	18.20	Donana
06/07/2012	0.00	34.40	16.00	Donana
07/07/2012	0.00	34.50	17.60	Donana
08/07/2012	0.00	33.30	18.30	Donana
09/07/2012	0.00	31.50	16.90	Donana
10/07/2012	0.00	33.30	16.30	Donana
11/07/2012	0.00	32.20	15.90	Donana
12/07/2012	0.00	38.20	17.10	Donana
13/07/2012	0.00	38.70	18.70	Donana
14/07/2012	0.00	36.10	22.60	Donana
15/07/2012	0.00	37.80	21.30	Donana
16/07/2012	0.00	38.70	21.40	Donana
17/07/2012	0.00	39.10	24.00	Donana
18/07/2012	0.00	40.70	23.90	Donana
19/07/2012	0.00	39.50	21.50	Donana
20/07/2012	0.00	39.00	20.60	Donana
21/07/2012	0.00	38.00	18.80	Donana
22/07/2012	0.00	35.00	20.30	Donana
23/07/2012	0.00	32.60	21.00	Donana
24/07/2012	0.00	32.30	21.50	Donana
25/07/2012	0.00	34.00	19.50	Donana
26/07/2012	0.00	29.60	19.30	Donana
27/07/2012	0.00	27.70	19.20	Donana
28/07/2012	0.00	30.00	17.20	Donana
29/07/2012	0.00	36.30	17.30	Donana
30/07/2012	0.00	37.50	18.40	Donana
31/07/2012	0.00	37.50	19.20	Donana
01/08/2012	0.00	36.40	19.20	Donana
02/08/2012	0.00	38.50	19.20	Donana
03/08/2012	0.00	37.30	19.30	Donana
04/08/2012	0.00	37.20	18.60	Donana
05/08/2012	0.00	32.80	18.30	Donana
06/08/2012	0.00	33.10	18.80	Donana
07/08/2012	0.00	35.90	17.70	Donana
08/08/2012	0.00	37.80	23.10	Donana
09/08/2012	0.00	40.10	24.60	Donana
10/08/2012	0.00	42.30	23.10	Donana
11/08/2012	0.00	44.80	24.30	Donana
12/08/2012	0.00	36.90	20.50	Donana
13/08/2012	0.00	31.60	17.80	Donana
14/08/2012	0.00	31.90	18.40	Donana
15/08/2012	0.00	31.30	17.80	Donana
16/08/2012	0.00	37.30	19.30	Donana
17/08/2012	0.00	37.80	20.60	Donana
18/08/2012	0.00	36.10	21.10	Donana
19/08/2012	0.00	39.00	22.50	Donana
20/08/2012	0.00	40.60	22.70	Donana
21/08/2012	0.00	40.80	23.30	Donana
22/08/2012	0.00	40.40	22.40	Donana
23/08/2012	0.00	33.90	19.90	Donana
24/08/2012	0.00	34.40	18.90	Donana
25/08/2012	0.00	33.50	19.00	Donana
26/08/2012	0.00	33.90	18.90	Donana
27/08/2012	0.00	32.90	16.90	Donana
28/08/2012	0.00	35.70	17.10	Donana
29/08/2012	0.00	35.30	18.60	Donana
30/08/2012	0.00	32.90	17.10	Donana
31/08/2012	0.00	36.10	17.10	Donana
01/09/2012	0.00	35.10	20.40	Donana
02/09/2012	0.00	35.40	19.10	Donana
03/09/2012	0.00	33.90	18.60	Donana
04/09/2012	0.00	35.60	17.80	Donana
05/09/2012	0.00	34.40	18.90	Donana
06/09/2012	0.00	35.70	21.50	Donana
07/09/2012	0.00	33.90	22.10	Donana
08/09/2012	0.00	32.40	19.50	Donana
09/09/2012	0.00	28.60	14.80	Donana
10/09/2012	0.00	29.40	14.00	Donana
11/09/2012	0.00	33.00	15.20	Donana
12/09/2012	0.00	36.50	16.00	Donana
13/09/2012	0.00	35.90	18.40	Donana
14/09/2012	0.00	35.80	17.40	Donana
15/09/2012	0.00	35.70	17.50	Donana
16/09/2012	0.00	32.30	16.90	Donana
17/09/2012	0.00	33.20	18.40	Donana
18/09/2012	0.00	31.00	18.40	Donana
19/09/2012	0.00	31.50	20.40	Donana
20/09/2012	0.00	33.10	19.00	Donana
21/09/2012	0.00	31.80	20.40	Donana
22/09/2012	0.00	31.40	18.50	Donana
23/09/2012	0.00	28.60	17.40	Donana
24/09/2012	0.00	27.10	15.10	Donana
25/09/2012	0.00	26.10	14.50	Donana
26/09/2012	0.40	21.30	16.70	Donana
27/09/2012	3.80	19.30	16.00	Donana
28/09/2012	13.50	21.80	16.30	Donana
29/09/2012	8.70	23.50	15.90	Donana
30/09/2012	0.00	26.40	16.10	Donana
01/10/2012	0.00	28.50	15.70	Donana
02/10/2012	0.00	29.60	15.80	Donana
03/10/2012	0.00	29.70	15.70	Donana
04/10/2012	0.00	31.80	16.00	Donana
05/10/2012	0.00	27.70	15.00	Donana
06/10/2012	0.00	28.20	18.80	Donana
07/10/2012	0.00	31.40	16.70	Donana
08/10/2012	0.00	32.80	16.40	Donana
09/10/2012	0.00	34.30	17.70	Donana
10/10/2012	0.00	30.90	17.80	Donana
11/10/2012	0.00	29.40	17.80	Donana
12/10/2012	0.00	27.00	17.00	Donana
13/10/2012	0.00	26.60	14.10	Donana
14/10/2012	0.00	26.80	14.20	Donana
15/10/2012	0.00	24.20	12.90	Donana
16/10/2012	0.00	26.30	12.10	Donana
17/10/2012	0.00	26.50	11.10	Donana
18/10/2012	0.00	23.20	13.10	Donana
19/10/2012	16.00	20.40	12.20	Donana
20/10/2012	0.30	22.30	10.90	Donana
21/10/2012	0.00	18.60	9.40	Donana
22/10/2012	5.20	21.90	16.00	Donana
23/10/2012	0.00	28.50	15.30	Donana
24/10/2012	0.00	19.20	16.40	Donana
25/10/2012	22.00	21.00	15.70	Donana
26/10/2012	40.50	22.00	14.80	Donana
27/10/2012	1.50	22.70	13.70	Donana
28/10/2012	0.00	18.70	11.60	Donana
29/10/2012	0.00	19.00	10.60	Donana
30/10/2012	26.00	17.00	11.20	Donana
31/10/2012	7.50	17.80	10.80	Donana
01/11/2012	4.00	21.60	13.50	Donana
02/11/2012	0.00	19.10	11.00	Donana
03/11/2012	13.40	23.10	15.40	Donana
04/11/2012	10.30	22.20	16.40	Donana
05/11/2012	2.50	16.40	11.20	Donana
06/11/2012	1.60	15.80	12.20	Donana
07/11/2012	2.90	17.90	13.60	Donana
08/11/2012	15.50	18.90	15.20	Donana
09/11/2012	9.50	17.80	11.40	Donana
10/11/2012	2.10	18.60	9.40	Donana
11/11/2012	0.00	16.80	10.90	Donana
12/11/2012	0.00	20.20	10.60	Donana
13/11/2012	0.00	21.70	9.00	Donana
14/11/2012	0.00	20.00	8.90	Donana
15/11/2012	0.00	24.10	12.00	Donana
16/11/2012	0.00	23.00	10.90	Donana
17/11/2012	11.80	20.20	14.00	Donana
18/11/2012	8.10	21.50	12.40	Donana
19/11/2012	0.30	19.40	10.00	Donana
20/11/2012	0.00	19.30	9.50	Donana
21/11/2012	0.00	15.60	13.20	Donana
22/11/2012	3.90	20.40	11.90	Donana
23/11/2012	0.00	19.90	10.90	Donana
24/11/2012	0.00	19.10	12.80	Donana
25/11/2012	0.00	20.30	12.60	Donana
26/11/2012	0.00	18.70	10.70	Donana
27/11/2012	0.00	15.50	6.00	Donana
28/11/2012	0.00	15.60	4.10	Donana
29/11/2012	0.00	15.60	3.90	Donana
30/11/2012	0.00	12.90	4.00	Donana
01/12/2012	0.00	13.30	4.00	Donana
02/12/2012	0.00	14.20	1.90	Donana
03/12/2012	0.00	16.20	1.80	Donana
04/12/2012	0.00	15.10	1.70	Donana
05/12/2012	0.00	16.40	7.30	Donana
06/12/2012	0.00	12.20	6.60	Donana
07/12/2012	15.00	17.50	9.40	Donana
08/12/2012	4.00	17.70	9.30	Donana
09/12/2012	0.00	15.80	6.80	Donana
10/12/2012	0.00	17.20	6.90	Donana
11/12/2012	0.00	16.00	4.90	Donana
12/12/2012	0.00	14.60	5.80	Donana
13/12/2012	0.00	15.60	5.70	Donana
14/12/2012	0.00	17.60	9.00	Donana
15/12/2012	2.30	18.30	14.70	Donana
16/12/2012	3.70	19.30	13.40	Donana
17/12/2012	1.50	18.60	12.10	Donana
18/12/2012	0.00	19.50	10.60	Donana
19/12/2012	0.00	12.70	7.60	Donana
20/12/2012	0.00	16.90	8.60	Donana
21/12/2012	1.00	19.10	11.20	Donana
22/12/2012	0.00	20.20	9.90	Donana
23/12/2012	0.00	20.30	8.40	Donana
24/12/2012	0.00	21.00	8.40	Donana
25/12/2012	3.00	16.90	9.00	Donana
26/12/2012	0.00	16.60	4.40	Donana
27/12/2012	0.00	17.40	5.00	Donana
28/12/2012	0.00	17.50	5.00	Donana
29/12/2012	0.00	16.80	2.90	Donana
30/12/2012	0.00	16.60	4.00	Donana
31/12/2012	0.00	15.30	3.70	Donana
01/01/2013	3.60	16.00	7.60	Donana
02/01/2013	0.00	16.70	4.40	Donana
03/01/2013	0.00	16.90	4.60	Donana
04/01/2013	0.00	18.30	6.60	Donana
05/01/2013	0.00	17.60	5.00	Donana
06/01/2013	0.00	17.20	4.50	Donana
07/01/2013	0.00	16.90	5.00	Donana
08/01/2013	0.00	14.90	6.40	Donana
09/01/2013	0.00	16.20	5.50	Donana
10/01/2013	0.00	18.60	7.50	Donana
11/01/2013	0.00	19.20	7.40	Donana
12/01/2013	0.00	15.00	6.80	Donana
13/01/2013	4.90	14.50	5.40	Donana
14/01/2013	0.00	14.80	3.50	Donana
15/01/2013	0.00	15.00	1.60	Donana
16/01/2013	0.00	14.30	7.90	Donana
17/01/2013	0.00	18.50	10.60	Donana
18/01/2013	0.00	17.40	13.10	Donana
19/01/2013	11.30	15.00	8.40	Donana
20/01/2013	3.90	13.90	7.10	Donana
21/01/2013	6.60	15.50	5.70	Donana
22/01/2013	0.00	14.50	3.30	Donana
23/01/2013	3.40	15.50	4.10	Donana
24/01/2013	0.50	14.40	10.00	Donana
25/01/2013	7.90	14.10	8.70	Donana
26/01/2013	0.00	20.20	9.50	Donana
27/01/2013	0.00	15.10	7.30	Donana
28/01/2013	4.90	15.50	4.60	Donana
29/01/2013	0.00	19.40	5.00	Donana
30/01/2013	0.00	19.70	5.10	Donana
31/01/2013	0.00	21.40	6.10	Donana
01/02/2013	0.00	16.70	5.70	Donana
02/02/2013	0.00	16.10	9.10	Donana
03/02/2013	0.00	16.50	4.70	Donana
04/02/2013	0.00	17.60	4.30	Donana
05/02/2013	0.00	18.90	5.20	Donana
06/02/2013	0.00	16.60	3.30	Donana
07/02/2013	0.00	15.60	3.70	Donana
08/02/2013	0.00	17.40	3.10	Donana
09/02/2013	0.00	16.00	4.70	Donana
10/02/2013	0.00	15.80	2.70	Donana
11/02/2013	0.00	13.60	6.50	Donana
12/02/2013	1.20	16.30	6.80	Donana
13/02/2013	0.00	18.80	4.50	Donana
14/02/2013	0.00	21.80	6.30	Donana
15/02/2013	0.00	21.70	6.80	Donana
16/02/2013	0.00	14.80	7.60	Donana
17/02/2013	0.00	15.20	10.20	Donana
18/02/2013	4.20	17.60	12.10	Donana
19/02/2013	21.20	14.00	9.30	Donana
20/02/2013	12.00	17.80	6.40	Donana
21/02/2013	0.00	17.10	8.80	Donana
22/02/2013	15.50	17.00	8.90	Donana
23/02/2013	13.30	16.70	6.20	Donana
24/02/2013	0.00	14.10	2.60	Donana
25/02/2013	0.00	14.40	3.40	Donana
26/02/2013	0.00	14.70	4.60	Donana
27/02/2013	0.00	15.80	3.40	Donana
28/02/2013	7.10	11.30	4.80	Donana
01/03/2013	0.00	15.90	2.10	Donana
02/03/2013	0.00	17.30	4.80	Donana
03/03/2013	11.30	17.40	9.20	Donana
04/03/2013	1.70	14.40	10.30	Donana
05/03/2013	19.40	17.00	12.20	Donana
06/03/2013	8.00	19.40	13.30	Donana
07/03/2013	21.60	19.00	15.50	Donana
08/03/2013	0.90	19.00	13.10	Donana
09/03/2013	5.20	19.40	11.50	Donana
10/03/2013	3.50	18.40	8.90	Donana
11/03/2013	0.00	17.80	9.30	Donana
12/03/2013	7.90	16.90	11.00	Donana
13/03/2013	0.00	15.30	7.70	Donana
14/03/2013	0.00	16.10	5.10	Donana
15/03/2013	0.00	18.70	5.60	Donana
16/03/2013	0.00	18.40	10.20	Donana
17/03/2013	0.00	21.20	10.50	Donana
18/03/2013	6.50	19.10	6.10	Donana
19/03/2013	1.50	17.50	7.70	Donana
20/03/2013	0.00	19.10	7.40	Donana
21/03/2013	0.00	21.40	7.40	Donana
22/03/2013	1.90	17.00	9.10	Donana
23/03/2013	0.00	13.20	7.70	Donana
24/03/2013	8.20	19.60	7.00	Donana
25/03/2013	0.00	16.90	8.50	Donana
26/03/2013	0.00	18.60	13.30	Donana
27/03/2013	0.00	19.40	13.70	Donana
28/03/2013	2.70	20.60	11.90	Donana
29/03/2013	0.30	17.10	13.20	Donana
30/03/2013	14.30	22.50	13.60	Donana
31/03/2013	1.30	18.70	14.20	Donana
01/04/2013	4.90	19.10	12.00	Donana
02/04/2013	0.00	20.30	10.10	Donana
03/04/2013	0.00	17.30	9.40	Donana
04/04/2013	15.90	18.00	10.30	Donana
05/04/2013	24.60	20.10	10.20	Donana
06/04/2013	0.00	18.10	6.80	Donana
07/04/2013	0.00	19.50	7.40	Donana
08/04/2013	0.00	21.70	7.60	Donana
09/04/2013	0.00	18.80	10.70	Donana
10/04/2013	0.00	18.90	11.70	Donana
11/04/2013	0.00	21.90	12.80	Donana
12/04/2013	0.00	22.50	11.80	Donana
13/04/2013	0.00	27.30	11.20	Donana
